1635,2012-12-13 00:00:00.000,132,2,1
1636,2012-10-10 00:00:00.000,82,3,4
1637,2013-01-08 00:00:00.000,25,7,1
1638,2012-12-29 00:00:00.000,101,3,1
1639,2012-09-03 00:00:00.000,122,3,6
1640,2012-10-07 00:00:00.000,133,9,1
1641,2012-09-28 00:00:00.000,138,3,1
1642,2012-11-25 00:00:00.000,109,6,5
1643,2012-11-22 00:00:00.000,125,4,3
1644,2013-01-09 00:00:00.000,75,9,6
1645,2012-09-09 00:00:00.000,120,2,3
1646,2012-09-23 00:00:00.000,153,1,6
1647,2013-01-22 00:00:00.000,72,10,3
1648,2012-09-04 00:00:00.000,22,11,4
1649,2012-10-31 00:00:00.000,154,11,3
1650,2012-12-14 00:00:00.000,148,8,1
1651,2012-10-19 00:00:00.000,88,3,3
1652,2012-11-06 00:00:00.000,135,6,1
1653,2012-11-28 00:00:00.000,51,4,5
1654,2012-09-17 00:00:00.000,132,12,1
1655,2012-09-19 00:00:00.000,107,10,4
1656,2012-12-26 00:00:00.000,114,9,5
1657,2012-10-09 00:00:00.000,121,8,1
1658,2013-01-18 00:00:00.000,47,9,1
1659,2012-12-10 00:00:00.000,57,4,5
1660,2012-09-19 00:00:00.000,1,4,1
1661,2013-01-03 00:00:00.000,70,6,3
1662,2013-01-14 00:00:00.000,10,5,3
1663,2012-10-11 00:00:00.000,19,5,4
1664,2013-01-12 00:00:00.000,142,8,3
1665,2012-10-06 00:00:00.000,152,5,6
1666,2013-01-13 00:00:00.000,62,7,2
1667,2012-11-29 00:00:00.000,47,1,1
1668,2012-12-01 00:00:00.000,143,1,4
1669,2012-12-23 00:00:00.000,59,6,5
1670,2012-12-18 00:00:00.000,76,12,4
1671,2012-12-27 00:00:00.000,85,10,6
1672,2012-11-06 00:00:00.000,138,8,3
1673,2012-11-29 00:00:00.000,152,4,6
1674,2012-10-03 00:00:00.000,95,8,4
1675,2012-12-23 00:00:00.000,119,4,2
1676,2012-10-14 00:00:00.000,86,3,6
1677,2012-09-14 00:00:00.000,3,10,5
1678,2012-11-14 00:00:00.000,87,1,1
1679,2012-09-13 00:00:00.000,11,2,4
1680,2012-09-05 00:00:00.000,91,12,3
1681,2012-09-04 00:00:00.000,127,3,5
1682,2012-12-08 00:00:00.000,76,2,4
1683,2012-11-30 00:00:00.000,3,8,6
1684,2012-09-29 00:00:00.000,13,8,2
1685,2013-01-17 00:00:00.000,118,6,5
1686,2012-11-24 00:00:00.000,28,2,1
1687,2012-10-16 00:00:00.000,76,11,2
1688,2013-01-17 00:00:00.000,137,7,4
1689,2012-11-01 00:00:00.000,65,9,4
1690,2012-09-29 00:00:00.000,9,1,2
1691,2012-10-05 00:00:00.000,81,2,4
1692,2012-11-29 00:00:00.000,61,5,2
1693,2012-11-27 00:00:00.000,140,3,5
1694,2012-09-11 00:00:00.000,45,8,6
1695,2012-09-29 00:00:00.000,125,9,3
1696,2013-01-21 00:00:00.000,74,12,2
1697,2013-01-13 00:00:00.000,140,1,4
1698,2012-11-05 00:00:00.000,154,9,2
1699,2012-11-19 00:00:00.000,83,2,2
1700,2012-09-11 00:00:00.000,102,7,3
1701,2012-09-27 00:00:00.000,152,10,3
1702,2012-10-11 00:00:00.000,105,2,1
1703,2012-11-17 00:00:00.000,109,2,2
1704,2013-01-06 00:00:00.000,115,6,2
1705,2013-01-13 00:00:00.000,108,4,1
1706,2012-09-29 00:00:00.000,63,11,5
1707,2012-11-29 00:00:00.000,31,12,5
1708,2012-11-14 00:00:00.000,85,10,3
1709,2012-10-19 00:00:00.000,123,11,6
1710,2012-12-08 00:00:00.000,121,10,4
1711,2012-10-10 00:00:00.000,20,3,4
1712,2013-01-18 00:00:00.000,75,11,1
1713,2012-12-08 00:00:00.000,78,5,2
1714,2012-10-12 00:00:00.000,8,5,2
1715,2012-11-03 00:00:00.000,83,9,1
1716,2012-10-10 00:00:00.000,45,9,2
1717,2012-11-11 00:00:00.000,138,6,1
1718,2012-09-18 00:00:00.000,104,9,6
1719,2012-11-20 00:00:00.000,82,2,4
1720,2012-11-17 00:00:00.000,70,4,2
1721,2012-12-17 00:00:00.000,34,6,5
1722,2012-11-28 00:00:00.000,79,11,2
1723,2013-01-05 00:00:00.000,60,4,4
1724,2012-09-09 00:00:00.000,112,11,3
1725,2012-11-10 00:00:00.000,61,7,5
1726,2013-01-07 00:00:00.000,127,6,3
1727,2012-09-20 00:00:00.000,43,3,2
1728,2012-12-12 00:00:00.000,147,12,5
1729,2012-11-12 00:00:00.000,130,2,5
1730,2012-11-19 00:00:00.000,12,12,3
1731,2012-12-02 00:00:00.000,55,11,2
1732,2012-10-24 00:00:00.000,135,12,1
1733,2013-01-22 00:00:00.000,17,8,2
1734,2012-11-17 00:00:00.000,85,12,1
1735,2012-11-27 00:00:00.000,85,6,4
1736,2013-01-05 00:00:00.000,39,11,5
1737,2012-11-24 00:00:00.000,70,3,6
1738,2013-01-17 00:00:00.000,25,8,2
1739,2012-12-17 00:00:00.000,134,4,3
1740,2012-10-30 00:00:00.000,112,3,2
1741,2012-12-27 00:00:00.000,13,7,1
1742,2012-11-09 00:00:00.000,71,9,3
1743,2012-10-27 00:00:00.000,125,10,1
1744,2012-10-12 00:00:00.000,145,5,6
1745,2012-11-06 00:00:00.000,90,11,2
1746,2013-01-18 00:00:00.000,34,9,5
1747,2012-10-31 00:00:00.000,156,6,4
1748,2012-09-30 00:00:00.000,105,2,4
1749,2012-09-05 00:00:00.000,120,7,3
1750,2012-11-22 00:00:00.000,94,9,1
1751,2012-11-22 00:00:00.000,130,3,3
1752,2012-12-05 00:00:00.000,51,7,5
1753,2012-10-11 00:00:00.000,39,9,4
1754,2012-10-18 00:00:00.000,123,2,2
1755,2012-12-14 00:00:00.000,79,7,3
1756,2012-09-10 00:00:00.000,150,9,1
1757,2012-11-10 00:00:00.000,151,8,2
1758,2013-01-03 00:00:00.000,52,11,5
1759,2012-11-29 00:00:00.000,32,2,6
1760,2012-09-13 00:00:00.000,123,9,1
1761,2012-10-13 00:00:00.000,100,9,4
1762,2013-01-14 00:00:00.000,91,5,4
1763,2012-11-19 00:00:00.000,139,6,5
1764,2012-10-11 00:00:00.000,9,11,3
1765,2012-10-25 00:00:00.000,146,9,2
1766,2012-12-27 00:00:00.000,67,7,4
1767,2012-12-15 00:00:00.000,128,4,6
1768,2012-12-19 00:00:00.000,128,12,4
1769,2012-09-14 00:00:00.000,108,7,6
1770,2012-09-21 00:00:00.000,40,3,3
1771,2012-11-01 00:00:00.000,9,11,3
1772,2012-11-12 00:00:00.000,121,9,5
1773,2012-12-10 00:00:00.000,107,12,2
1774,2012-12-07 00:00:00.000,48,1,2
1775,2013-01-17 00:00:00.000,81,8,3
1776,2012-10-07 00:00:00.000,16,2,5
1777,2012-12-25 00:00:00.000,65,6,6
1778,2012-11-17 00:00:00.000,58,3,6
1779,2012-09-15 00:00:00.000,17,2,5
1780,2013-01-11 00:00:00.000,101,7,6
1781,2012-10-01 00:00:00.000,22,6,4
1782,2012-09-19 00:00:00.000,150,10,4
1783,2012-11-04 00:00:00.000,153,3,3
1784,2012-11-02 00:00:00.000,121,7,3
1785,2013-01-13 00:00:00.000,9,7,2
1786,2013-01-17 00:00:00.000,137,10,1
1787,2012-12-09 00:00:00.000,8,7,2
1788,2012-09-19 00:00:00.000,35,10,5
1789,2012-11-23 00:00:00.000,67,7,5
1790,2012-12-15 00:00:00.000,120,12,6
1791,2012-09-06 00:00:00.000,109,10,3
1792,2012-10-21 00:00:00.000,28,12,2
1793,2012-10-27 00:00:00.000,131,8,3
1794,2012-11-05 00:00:00.000,105,12,2
1795,2012-10-11 00:00:00.000,134,9,4
1796,2012-11-22 00:00:00.000,85,7,3
1797,2012-12-12 00:00:00.000,135,2,5
1798,2012-12-19 00:00:00.000,61,3,5
1799,2013-01-08 00:00:00.000,26,9,2
1800,2013-01-02 00:00:00.000,140,4,2
1801,2012-09-04 00:00:00.000,9,3,1
1802,2012-12-03 00:00:00.000,2,10,1
1803,2012-09-25 00:00:00.000,150,7,5
1804,2012-09-20 00:00:00.000,35,3,2
1805,2012-11-21 00:00:00.000,136,9,6
1806,2012-09-17 00:00:00.000,156,12,2
1807,2013-01-20 00:00:00.000,7,2,5
1808,2012-09-09 00:00:00.000,100,3,6
1809,2013-01-21 00:00:00.000,142,3,6
1810,2013-01-07 00:00:00.000,128,7,2
1811,2012-11-15 00:00:00.000,79,2,5
1812,2012-09-19 00:00:00.000,24,12,5
1813,2012-11-07 00:00:00.000,50,4,3
1814,2012-09-21 00:00:00.000,146,5,6
1815,2012-12-29 00:00:00.000,149,9,2
1816,2012-10-19 00:00:00.000,28,8,1
1817,2012-10-24 00:00:00.000,127,4,6
1818,2013-01-18 00:00:00.000,65,11,1
1819,2012-11-20 00:00:00.000,151,5,6
1820,2012-12-03 00:00:00.000,136,2,5
1821,2013-01-08 00:00:00.000,15,7,3
1822,2013-01-08 00:00:00.000,90,3,1
1823,2012-11-06 00:00:00.000,64,3,2
1824,2012-10-12 00:00:00.000,45,5,3
1825,2012-09-30 00:00:00.000,127,10,1
1826,2013-01-05 00:00:00.000,127,12,3
1827,2012-11-27 00:00:00.000,15,9,2
1828,2012-09-06 00:00:00.000,88,4,6
1829,2013-01-16 00:00:00.000,13,11,5
1830,2012-09-03 00:00:00.000,119,4,4
1831,2012-11-02 00:00:00.000,26,2,2
1832,2012-09-03 00:00:00.000,74,12,3
1833,2012-11-01 00:00:00.000,132,10,1
1834,2012-10-26 00:00:00.000,42,5,4
1835,2012-09-09 00:00:00.000,46,5,1
1836,2012-10-27 00:00:00.000,27,7,3
1837,2013-01-13 00:00:00.000,32,11,4
1838,2012-09-04 00:00:00.000,104,6,1
1839,2012-11-04 00:00:00.000,123,9,3
1840,2012-12-07 00:00:00.000,117,1,2
1841,2012-09-12 00:00:00.000,138,1,4
1842,2012-10-04 00:00:00.000,99,8,1
1843,2013-01-05 00:00:00.000,119,3,3
1844,2012-09-13 00:00:00.000,69,10,5
1845,2012-12-15 00:00:00.000,150,11,2
1846,2012-10-13 00:00:00.000,70,2,3
1847,2012-09-22 00:00:00.000,148,7,1
1848,2013-01-01 00:00:00.000,77,9,2
1849,2012-12-16 00:00:00.000,7,5,1
1850,2012-09-09 00:00:00.000,133,10,2
1851,2012-12-27 00:00:00.000,139,11,3
1852,2013-01-07 00:00:00.000,41,1,1
1853,2013-01-10 00:00:00.000,98,7,1
1854,2012-11-07 00:00:00.000,102,9,3
1855,2012-10-07 00:00:00.000,64,7,3
1856,2012-10-17 00:00:00.000,67,11,1
1857,2012-10-05 00:00:00.000,67,11,4
1858,2012-11-14 00:00:00.000,124,7,6
1859,2012-10-19 00:00:00.000,47,4,6
1860,2012-12-23 00:00:00.000,32,8,5
1861,2012-09-28 00:00:00.000,60,3,3
1862,2013-01-04 00:00:00.000,105,10,5
1863,2012-09-18 00:00:00.000,110,3,1
1864,2012-11-03 00:00:00.000,7,11,1
1865,2012-12-06 00:00:00.000,76,7,5
1866,2012-09-05 00:00:00.000,136,8,1
1867,2012-10-03 00:00:00.000,3,2,1
1868,2013-01-03 00:00:00.000,114,2,1
1869,2012-10-28 00:00:00.000,122,12,1
1870,2012-10-01 00:00:00.000,144,8,3
1871,2012-11-05 00:00:00.000,111,6,3
1872,2012-11-27 00:00:00.000,2,4,6
1873,2012-12-20 00:00:00.000,87,3,5
1874,2012-12-24 00:00:00.000,150,12,4
1875,2012-11-26 00:00:00.000,36,2,3
1876,2012-09-15 00:00:00.000,136,2,2
1877,2013-01-17 00:00:00.000,17,5,2
1878,2012-10-03 00:00:00.000,91,8,2
1879,2012-11-13 00:00:00.000,108,12,6
1880,2012-11-14 00:00:00.000,6,8,2
1881,2012-11-17 00:00:00.000,16,8,4
1882,2012-12-03 00:00:00.000,93,9,4
1883,2012-10-11 00:00:00.000,40,8,6
1884,2013-01-03 00:00:00.000,20,1,2
1885,2012-11-01 00:00:00.000,34,6,3
1886,2012-10-15 00:00:00.000,146,4,3
1887,2012-10-24 00:00:00.000,69,8,1
1888,2012-09-22 00:00:00.000,49,5,4
1889,2012-11-08 00:00:00.000,7,11,4
1890,2012-09-29 00:00:00.000,142,10,5
1891,2012-09-04 00:00:00.000,49,5,6
1892,2012-12-12 00:00:00.000,117,7,2
1893,2012-10-17 00:00:00.000,116,7,5
1894,2012-11-10 00:00:00.000,62,2,1
1895,2012-09-17 00:00:00.000,60,5,3
1896,2013-01-14 00:00:00.000,119,7,3
1897,2012-11-21 00:00:00.000,60,2,1
1898,2012-09-18 00:00:00.000,131,2,1
1899,2012-11-08 00:00:00.000,71,11,2
1900,2012-09-09 00:00:00.000,90,6,6
1901,2012-09-18 00:00:00.000,81,8,5
1902,2012-11-14 00:00:00.000,122,10,2
1903,2012-11-13 00:00:00.000,136,1,6
1904,2013-01-16 00:00:00.000,102,2,3
1905,2012-09-05 00:00:00.000,104,8,6
1906,2012-10-08 00:00:00.000,42,6,4
1907,2013-01-16 00:00:00.000,29,8,5
1908,2012-10-06 00:00:00.000,153,10,6
1909,2012-09-19 00:00:00.000,36,6,4
1910,2012-10-28 00:00:00.000,17,10,4
1911,2012-09-30 00:00:00.000,130,10,2
1912,2012-09-10 00:00:00.000,127,2,5
1913,2012-12-28 00:00:00.000,85,1,5
1914,2012-09-18 00:00:00.000,11,6,4
1915,2012-12-11 00:00:00.000,91,2,5
1916,2012-12-25 00:00:00.000,25,7,4
1917,2012-12-21 00:00:00.000,50,8,2
1918,2012-09-29 00:00:00.000,112,2,4
1919,2013-01-05 00:00:00.000,35,8,6
1920,2012-10-31 00:00:00.000,6,2,2
1921,2012-11-12 00:00:00.000,66,10,3
1922,2012-09-09 00:00:00.000,121,10,5
1923,2012-12-19 00:00:00.000,95,10,6
1924,2012-10-26 00:00:00.000,125,5,1
1925,2012-10-12 00:00:00.000,138,7,5
1926,2012-10-27 00:00:00.000,32,8,6
1927,2012-09-10 00:00:00.000,4,9,1
1928,2012-11-16 00:00:00.000,74,10,6
1929,2012-10-10 00:00:00.000,98,1,1
1930,2012-10-31 00:00:00.000,5,5,6
1931,2013-01-12 00:00:00.000,28,1,4
1932,2012-09-06 00:00:00.000,1,11,1
1933,2012-12-26 00:00:00.000,26,5,4
1934,2012-09-06 00:00:00.000,147,6,5
1935,2012-12-14 00:00:00.000,153,12,1
1936,2012-09-29 00:00:00.000,14,7,4
1937,2012-12-26 00:00:00.000,96,7,3
1938,2013-01-18 00:00:00.000,92,3,2
1939,2012-09-04 00:00:00.000,106,7,6
1940,2012-11-02 00:00:00.000,40,1,3
1941,2012-09-17 00:00:00.000,44,12,2
1942,2012-11-21 00:00:00.000,126,5,4
1943,2013-01-03 00:00:00.000,61,10,1
1944,2012-10-04 00:00:00.000,90,9,3
1945,2012-12-04 00:00:00.000,104,10,1
1946,2013-01-18 00:00:00.000,54,8,5
1947,2012-11-24 00:00:00.000,62,6,6
1948,2013-01-05 00:00:00.000,138,11,4
1949,2013-01-01 00:00:00.000,55,9,2
1950,2012-11-19 00:00:00.000,71,1,6
1951,2012-09-28 00:00:00.000,138,5,6
1952,2012-11-25 00:00:00.000,131,4,6
1953,2013-01-01 00:00:00.000,105,3,4
1954,2012-11-22 00:00:00.000,86,3,3
1955,2012-09-08 00:00:00.000,39,3,1
1956,2012-11-14 00:00:00.000,49,4,5
1957,2012-09-05 00:00:00.000,97,10,1
1958,2012-11-13 00:00:00.000,45,7,4
1959,2013-01-22 00:00:00.000,1,8,6
1960,2012-11-08 00:00:00.000,155,2,5
1961,2013-01-09 00:00:00.000,75,8,5
1962,2012-11-25 00:00:00.000,106,5,3
1963,2013-01-18 00:00:00.000,121,10,4
1964,2012-12-19 00:00:00.000,140,4,4
1965,2012-12-25 00:00:00.000,116,12,5
1966,2012-12-19 00:00:00.000,65,9,4
1967,2012-12-14 00:00:00.000,136,1,3
1968,2012-10-26 00:00:00.000,59,6,6
1969,2013-01-19 00:00:00.000,101,2,2
1970,2012-11-17 00:00:00.000,77,6,4
1971,2012-11-07 00:00:00.000,1,2,4
1972,2012-10-03 00:00:00.000,111,1,3
1973,2012-10-09 00:00:00.000,144,2,2
1974,2012-12-13 00:00:00.000,131,10,1
1975,2012-10-31 00:00:00.000,154,2,4
1976,2012-09-10 00:00:00.000,127,12,3
1977,2013-01-16 00:00:00.000,114,3,1
1978,2012-09-29 00:00:00.000,124,2,4
1979,2013-01-07 00:00:00.000,73,5,5
1980,2012-12-12 00:00:00.000,123,8,3
1981,2012-10-08 00:00:00.000,50,8,6
1982,2012-10-07 00:00:00.000,87,7,4
1983,2012-10-09 00:00:00.000,111,3,6
1984,2012-10-17 00:00:00.000,68,2,1
1985,2012-12-08 00:00:00.000,49,4,1
1986,2012-09-17 00:00:00.000,129,3,6
1987,2013-01-10 00:00:00.000,23,4,1
1988,2012-11-13 00:00:00.000,128,4,1
1989,2012-10-07 00:00:00.000,50,4,6
1990,2012-11-15 00:00:00.000,45,9,3
1991,2012-09-26 00:00:00.000,42,5,3
1992,2012-12-02 00:00:00.000,155,5,2
1993,2012-10-09 00:00:00.000,71,6,1
1994,2012-10-15 00:00:00.000,135,1,6
1995,2012-12-25 00:00:00.000,50,12,5
1996,2012-12-05 00:00:00.000,74,12,5
1997,2012-09-15 00:00:00.000,39,1,6
1998,2013-01-01 00:00:00.000,48,10,4
1999,2012-10-17 00:00:00.000,8,9,5
2000,2012-09-11 00:00:00.000,128,3,3
2001,2012-11-08 00:00:00.000,125,9,4
2002,2012-12-22 00:00:00.000,53,9,1
2003,2012-11-11 00:00:00.000,28,9,4
2004,2012-11-10 00:00:00.000,98,6,2
2005,2012-09-16 00:00:00.000,98,3,3
2006,2012-12-29 00:00:00.000,19,10,2
2007,2012-09-12 00:00:00.000,17,1,1
2008,2012-10-26 00:00:00.000,34,10,2
2009,2012-09-03 00:00:00.000,132,2,2
2010,2012-11-20 00:00:00.000,80,6,2
2011,2012-11-03 00:00:00.000,99,12,1
2012,2012-12-02 00:00:00.000,129,7,4
2013,2012-12-18 00:00:00.000,48,10,1
2014,2012-10-05 00:00:00.000,9,1,2
2015,2012-12-17 00:00:00.000,141,3,5
2016,2012-11-01 00:00:00.000,27,4,5
2017,2012-09-16 00:00:00.000,41,10,2
2018,2012-10-06 00:00:00.000,73,4,5
2019,2012-10-13 00:00:00.000,79,1,4
2020,2013-01-01 00:00:00.000,124,4,6
2021,2012-10-21 00:00:00.000,35,5,1
2022,2012-10-22 00:00:00.000,95,6,5
2023,2012-10-19 00:00:00.000,104,4,1
2024,2012-11-13 00:00:00.000,38,5,1
2025,2012-11-27 00:00:00.000,14,9,2
2026,2013-01-01 00:00:00.000,10,3,5
2027,2012-11-23 00:00:00.000,98,12,3
2028,2013-01-21 00:00:00.000,24,3,4
2029,2012-09-07 00:00:00.000,111,4,4
2030,2013-01-05 00:00:00.000,33,6,2
2031,2012-11-27 00:00:00.000,69,8,3
2032,2012-12-28 00:00:00.000,117,10,2
2033,2012-10-10 00:00:00.000,153,2,5
2034,2012-11-21 00:00:00.000,52,5,5
2035,2012-09-26 00:00:00.000,107,7,5
2036,2012-12-22 00:00:00.000,120,9,4
2037,2012-12-08 00:00:00.000,93,4,4
2038,2012-10-06 00:00:00.000,76,9,4
2039,2012-10-19 00:00:00.000,58,6,2
2040,2012-11-11 00:00:00.000,119,12,4
2041,2012-10-25 00:00:00.000,46,1,6
2042,2012-11-30 00:00:00.000,134,1,5
2043,2012-11-16 00:00:00.000,98,6,6
2044,2012-10-23 00:00:00.000,50,10,6
2045,2012-12-11 00:00:00.000,90,5,1
2046,2012-09-22 00:00:00.000,120,12,4
2047,2012-09-17 00:00:00.000,143,6,5
2048,2012-09-06 00:00:00.000,3,2,5
2049,2012-12-09 00:00:00.000,121,12,6
2050,2012-12-01 00:00:00.000,30,4,2
2051,2012-09-23 00:00:00.000,31,3,1
2052,2012-12-11 00:00:00.000,119,6,4
2053,2012-11-25 00:00:00.000,3,1,5
2054,2012-10-30 00:00:00.000,136,1,3
2055,2012-09-09 00:00:00.000,69,2,3
2056,2012-11-30 00:00:00.000,116,12,2
2057,2012-10-04 00:00:00.000,98,2,4
2058,2013-01-12 00:00:00.000,146,12,5
2059,2012-11-19 00:00:00.000,102,2,6
2060,2013-01-09 00:00:00.000,12,2,2
2061,2012-09-12 00:00:00.000,104,4,5
2062,2012-12-20 00:00:00.000,18,10,4
2063,2012-09-28 00:00:00.000,57,2,2
2064,2012-12-18 00:00:00.000,131,11,2
2065,2012-10-26 00:00:00.000,5,12,5
2066,2012-12-08 00:00:00.000,65,4,1
2067,2012-09-12 00:00:00.000,153,8,5
2068,2012-12-09 00:00:00.000,33,6,1
2069,2012-09-13 00:00:00.000,109,9,4
2070,2012-10-30 00:00:00.000,149,4,1
2071,2012-10-17 00:00:00.000,152,6,3
2072,2012-12-08 00:00:00.000,142,2,1
2073,2013-01-11 00:00:00.000,99,10,6
2074,2012-12-05 00:00:00.000,9,1,1
2075,2012-12-29 00:00:00.000,65,7,1
2076,2012-11-15 00:00:00.000,40,2,4
2077,2013-01-11 00:00:00.000,44,9,6
2078,2012-11-20 00:00:00.000,88,9,2
2079,2012-10-13 00:00:00.000,73,2,4
2080,2012-09-19 00:00:00.000,66,8,5
2081,2012-12-01 00:00:00.000,39,1,4
2082,2012-10-16 00:00:00.000,148,7,3
2083,2012-09-30 00:00:00.000,67,4,2
2084,2012-11-02 00:00:00.000,88,1,1
2085,2012-09-12 00:00:00.000,20,4,5
2086,2012-12-10 00:00:00.000,25,5,4
2087,2012-12-14 00:00:00.000,59,6,4
2088,2012-12-22 00:00:00.000,98,6,2
2089,2013-01-07 00:00:00.000,34,10,4
2090,2012-10-24 00:00:00.000,126,10,3
2091,2012-11-19 00:00:00.000,1,6,6
2092,2012-09-09 00:00:00.000,77,2,5
2093,2013-01-06 00:00:00.000,122,9,3
2094,2012-11-01 00:00:00.000,133,3,3
2095,2012-10-12 00:00:00.000,25,6,6
2096,2012-10-30 00:00:00.000,132,7,3
2097,2012-12-18 00:00:00.000,39,5,4
2098,2013-01-09 00:00:00.000,85,6,6
2099,2012-09-03 00:00:00.000,135,5,2
2100,2012-10-07 00:00:00.000,72,8,3
2101,2012-12-30 00:00:00.000,109,5,3
2102,2012-11-06 00:00:00.000,137,7,6
2103,2012-11-14 00:00:00.000,66,6,5
2104,2012-10-16 00:00:00.000,96,11,3
2105,2012-12-11 00:00:00.000,121,9,6
2106,2012-12-15 00:00:00.000,63,8,2
2107,2012-10-12 00:00:00.000,154,8,2
2108,2012-12-11 00:00:00.000,82,11,1
2109,2012-11-26 00:00:00.000,27,9,4
2110,2012-10-12 00:00:00.000,136,5,5
2111,2012-10-30 00:00:00.000,111,3,4
2112,2012-12-29 00:00:00.000,15,5,5
2113,2012-11-14 00:00:00.000,84,10,4
2114,2013-01-10 00:00:00.000,11,5,1
2115,2012-10-03 00:00:00.000,115,9,3
2116,2012-12-25 00:00:00.000,3,3,6
2117,2012-12-17 00:00:00.000,95,5,4
2118,2012-11-26 00:00:00.000,61,9,1
2119,2012-09-29 00:00:00.000,17,1,1
2120,2012-11-30 00:00:00.000,109,7,5
2121,2012-12-05 00:00:00.000,142,10,5
2122,2012-11-21 00:00:00.000,127,1,5
2123,2012-10-19 00:00:00.000,104,6,6
2124,2012-12-27 00:00:00.000,90,9,5
2125,2013-01-07 00:00:00.000,55,8,5
2126,2012-11-09 00:00:00.000,54,11,6
2127,2012-11-26 00:00:00.000,94,5,2
2128,2012-12-26 00:00:00.000,90,7,1
2129,2012-09-24 00:00:00.000,20,1,1
2130,2012-12-12 00:00:00.000,152,3,4
2131,2012-11-26 00:00:00.000,108,8,6
2132,2012-12-18 00:00:00.000,145,8,2
2133,2012-09-08 00:00:00.000,117,12,5
2134,2012-10-14 00:00:00.000,46,7,2
2135,2012-12-28 00:00:00.000,8,7,3
2136,2013-01-14 00:00:00.000,122,8,6
2137,2012-11-16 00:00:00.000,75,6,5
2138,2012-10-06 00:00:00.000,107,7,2
2139,2012-11-15 00:00:00.000,127,2,6
2140,2012-10-30 00:00:00.000,97,11,2
2141,2013-01-08 00:00:00.000,63,10,5
2142,2012-09-13 00:00:00.000,62,4,1
2143,2012-09-12 00:00:00.000,136,8,6
2144,2013-01-21 00:00:00.000,73,11,6
2145,2013-01-12 00:00:00.000,26,3,6
2146,2012-10-23 00:00:00.000,71,11,4
2147,2013-01-21 00:00:00.000,132,3,4
2148,2013-01-21 00:00:00.000,66,1,4
2149,2013-01-12 00:00:00.000,13,6,1
2150,2012-09-11 00:00:00.000,106,9,5
2151,2013-01-04 00:00:00.000,105,3,2
2152,2012-09-15 00:00:00.000,13,8,3
2153,2012-11-01 00:00:00.000,87,3,5
2154,2012-10-26 00:00:00.000,122,4,5
2155,2012-09-06 00:00:00.000,6,8,1
2156,2012-10-20 00:00:00.000,20,10,3
2157,2012-10-23 00:00:00.000,131,5,6
2158,2012-12-01 00:00:00.000,7,12,1
2159,2012-09-15 00:00:00.000,101,3,2
2160,2012-11-16 00:00:00.000,18,5,3
2161,2012-09-07 00:00:00.000,90,2,5
2162,2012-11-26 00:00:00.000,142,11,3
2163,2012-09-24 00:00:00.000,68,3,6
2164,2012-10-09 00:00:00.000,34,7,6
2165,2013-01-06 00:00:00.000,65,5,5
2166,2012-10-14 00:00:00.000,112,4,6
2167,2012-09-16 00:00:00.000,39,1,6
2168,2013-01-15 00:00:00.000,118,11,5
2169,2012-10-02 00:00:00.000,114,8,5
2170,2012-12-15 00:00:00.000,125,2,3
2171,2012-11-19 00:00:00.000,47,6,3
2172,2012-12-03 00:00:00.000,97,1,1
2173,2012-09-29 00:00:00.000,33,6,5
2174,2012-12-08 00:00:00.000,30,10,5
2175,2012-10-22 00:00:00.000,138,12,3
2176,2012-11-17 00:00:00.000,152,10,3
2177,2012-12-23 00:00:00.000,48,3,6
2178,2012-11-16 00:00:00.000,133,8,6
2179,2012-10-24 00:00:00.000,19,1,3
2180,2012-09-19 00:00:00.000,81,9,2
2181,2012-09-20 00:00:00.000,136,3,6
2182,2012-11-15 00:00:00.000,63,2,5
2183,2012-09-17 00:00:00.000,144,7,5
2184,2012-12-19 00:00:00.000,10,5,1
2185,2012-12-13 00:00:00.000,134,4,2
2186,2012-10-02 00:00:00.000,95,12,5
2187,2012-09-20 00:00:00.000,82,4,2
2188,2012-11-09 00:00:00.000,82,7,4
2189,2012-11-29 00:00:00.000,61,4,3
2190,2012-10-19 00:00:00.000,58,3,2
2191,2012-10-12 00:00:00.000,26,9,4
2192,2012-12-09 00:00:00.000,27,6,3
2193,2012-09-26 00:00:00.000,69,1,1
2194,2012-09-27 00:00:00.000,136,6,2
2195,2012-12-30 00:00:00.000,66,5,4
2196,2012-09-03 00:00:00.000,100,5,4
2197,2012-09-17 00:00:00.000,23,3,5
2198,2012-10-13 00:00:00.000,106,11,5
2199,2012-12-14 00:00:00.000,40,9,2
2200,2012-09-08 00:00:00.000,41,8,6
2201,2012-11-24 00:00:00.000,16,3,3
2202,2012-10-19 00:00:00.000,5,4,5
2203,2012-12-13 00:00:00.000,30,1,2
2204,2012-12-20 00:00:00.000,2,4,4
2205,2012-11-20 00:00:00.000,62,3,3
2206,2013-01-19 00:00:00.000,135,6,3
2207,2012-10-31 00:00:00.000,148,2,2
2208,2012-12-21 00:00:00.000,29,5,2
2209,2012-12-20 00:00:00.000,25,2,4
2210,2013-01-08 00:00:00.000,106,1,3
2211,2012-09-06 00:00:00.000,70,11,2
2212,2012-10-08 00:00:00.000,23,3,1
2213,2012-11-11 00:00:00.000,22,1,3
2214,2012-09-11 00:00:00.000,29,1,2
2215,2012-09-18 00:00:00.000,83,12,4
2216,2012-10-12 00:00:00.000,127,8,4
2217,2012-11-16 00:00:00.000,29,7,2
